code1,code2,similar
"#include <bits/stdc++.h>
using namespace std;
// find second largest - two pass
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; int mx=*max_element(a.begin(),a.end()); int sec=INT_MIN; for(int x:a) if(x<mx && x>sec) sec=x; cout<<sec; }
","#include <bits/stdc++.h>
using namespace std;
// find second largest - single pass
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; int mx=INT_MIN,sec=INT_MIN; for(int x:a){ if(x>mx){ sec=mx; mx=x; } else if(x>sec && x<mx) sec=x; } cout<<sec; }
",0
"#include <bits/stdc++.h>
using namespace std;
// longest common prefix - vertical scan
int main(){ int n; if(!(cin>>n)) return 0; vector<string>strs(n); for(int i=0;i<n;i++) cin>>strs[i]; string pre=""""; for(int j=0;j<strs[0].size();j++){ char c=strs[0][j]; bool ok=true; for(int i=1;i<n;i++) if(j>=strs[i].size() || strs[i][j]!=c){ ok=false; break; } if(!ok) break; pre+=c; } cout<<pre; }
","#include <bits/stdc++.h>
using namespace std;
// longest common prefix - horizontal scan
int main(){ int n; if(!(cin>>n)) return 0; vector<string>strs(n); for(int i=0;i<n;i++) cin>>strs[i]; string pre=strs[0]; for(int i=1;i<n;i++){ int j=0; while(j<pre.size() && j<strs[i].size() && pre[j]==strs[i][j]) j++; pre=pre.substr(0,j); } cout<<pre; }
",0
"#include <bits/stdc++.h>
using namespace std;
// merge two sorted arrays - manual
int main(){ int n,m; if(!(cin>>n>>m)) return 0; vector<int>a(n),b(m); for(int i=0;i<n;i++) cin>>a[i]; for(int i=0;i<m;i++) cin>>b[i]; vector<int>c; int i=0,j=0; while(i<n && j<m){ if(a[i]<=b[j]) c.push_back(a[i++]); else c.push_back(b[j++]); } while(i<n) c.push_back(a[i++]); while(j<m) c.push_back(b[j++]); for(int x:c) cout<<x<<' '; }
","#include <bits/stdc++.h>
using namespace std;
// merge two sorted arrays - STL merge
int main(){ int n,m; if(!(cin>>n>>m)) return 0; vector<int>a(n),b(m); for(int i=0;i<n;i++) cin>>a[i]; for(int i=0;i<m;i++) cin>>b[i]; vector<int>c(n+m); merge(a.begin(),a.end(),b.begin(),b.end(),c.begin()); for(int x:c) cout<<x<<' '; }
",0
"#include <bits/stdc++.h>
using namespace std;
// rotate array left by k - temp array
int main(){ int n,k; if(!(cin>>n>>k)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; k%=n; vector<int>temp(a.begin()+k,a.end()); temp.insert(temp.end(),a.begin(),a.begin()+k); for(int x:temp) cout<<x<<' '; }
","#include <bits/stdc++.h>
using namespace std;
// rotate array left by k - STL rotate
int main(){ int n,k; if(!(cin>>n>>k)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; k%=n; rotate(a.begin(),a.begin()+k,a.end()); for(int x:a) cout<<x<<' '; }
",0
"#include <bits/stdc++.h>
using namespace std;
// anagram check - sorting
int main(){ string s1,s2; if(!(cin>>s1>>s2)) return 0; sort(s1.begin(),s1.end()); sort(s2.begin(),s2.end()); cout<<(s1==s2?1:0); }
","#include <bits/stdc++.h>
using namespace std;
// anagram check - frequency count
int main(){ string s1,s2; if(!(cin>>s1>>s2)) return 0; if(s1.size()!=s2.size()){ cout<<0; return 0; } vector<int>freq(256,0); for(char c:s1) freq[c]++; for(char c:s2) freq[c]--; for(int f:freq) if(f!=0){ cout<<0; return 0; } cout<<1; }
",0
"#include <bits/stdc++.h>
using namespace std;
// remove duplicates from sorted array - two pointers
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; if(n==0) return 0; int j=0; for(int i=1;i<n;i++) if(a[i]!=a[j]) a[++j]=a[i]; for(int i=0;i<=j;i++) cout<<a[i]<<' '; }
","#include <bits/stdc++.h>
using namespace std;
// remove duplicates from sorted array - STL unique
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; auto it=unique(a.begin(),a.end()); for(auto i=a.begin();i!=it;i++) cout<<*i<<' '; }
",0
"#include <bits/stdc++.h>
using namespace std;
// string to integer - manual
int main(){ string s; if(!(cin>>s)) return 0; int num=0,sign=1,i=0; if(s[0]=='-'){ sign=-1; i=1; } for(;i<s.size();i++) num=num*10+(s[i]-'0'); cout<<sign*num; }
","#include <bits/stdc++.h>
using namespace std;
// string to integer - STL stoi
int main(){ string s; if(!(cin>>s)) return 0; cout<<stoi(s); }
",0
"#include <bits/stdc++.h>
using namespace std;
// count frequency of each element - map
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; map<int,int>freq; for(int x:a) freq[x]++; for(auto p:freq) cout<<p.first<<':'<<p.second<<' '; }
","#include <bits/stdc++.h>
using namespace std;
// count frequency of each element - sort and count
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; sort(a.begin(),a.end()); for(int i=0;i<n;){ int cnt=1,val=a[i]; while(i+cnt<n && a[i+cnt]==val) cnt++; cout<<val<<':'<<cnt<<' '; i+=cnt; } }
",0
"#include <bits/stdc++.h>
using namespace std;
// matrix multiplication - nested loops
int main(){ int n; if(!(cin>>n)) return 0; vector<vector<int>>A(n,vector<int>(n)),B(n,vector<int>(n)),C(n,vector<int>(n,0)); for(int i=0;i<n;i++) for(int j=0;j<n;j++) cin>>A[i][j]; for(int i=0;i<n;i++) for(int j=0;j<n;j++) cin>>B[i][j]; for(int i=0;i<n;i++) for(int j=0;j<n;j++) for(int k=0;k<n;k++) C[i][j]+=A[i][k]*B[k][j]; for(int i=0;i<n;i++){ for(int j=0;j<n;j++) cout<<C[i][j]<<' '; cout<<""\n""; } }
","#include <bits/stdc++.h>
using namespace std;
// matrix multiplication - optimized cache
int main(){ int n; if(!(cin>>n)) return 0; vector<vector<int>>A(n,vector<int>(n)),B(n,vector<int>(n)),C(n,vector<int>(n,0)); for(int i=0;i<n;i++) for(int j=0;j<n;j++) cin>>A[i][j]; for(int i=0;i<n;i++) for(int j=0;j<n;j++) cin>>B[i][j]; for(int i=0;i<n;i++) for(int k=0;k<n;k++) for(int j=0;j<n;j++) C[i][j]+=A[i][k]*B[k][j]; for(int i=0;i<n;i++){ for(int j=0;j<n;j++) cout<<C[i][j]<<' '; cout<<""\n""; } }
",0
"#include <bits/stdc++.h>
using namespace std;
// find missing number in 1 to n - sum formula
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n-1); for(int i=0;i<n-1;i++) cin>>a[i]; long long expected=1LL*n*(n+1)/2; long long actual=0; for(int x:a) actual+=x; cout<<expected-actual; }
","#include <bits/stdc++.h>
using namespace std;
// find missing number in 1 to n - XOR
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n-1); for(int i=0;i<n-1;i++) cin>>a[i]; int xor_all=0,xor_arr=0; for(int i=1;i<=n;i++) xor_all^=i; for(int x:a) xor_arr^=x; cout<<(xor_all^xor_arr); }
",0
"#include <bits/stdc++.h>
using namespace std;
// subarray with given sum - nested loops
int main(){ int n,target; if(!(cin>>n>>target)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; for(int i=0;i<n;i++){ int sum=0; for(int j=i;j<n;j++){ sum+=a[j]; if(sum==target){ cout<<i<<' '<<j; return 0; } } } cout<<-1; }
","#include <bits/stdc++.h>
using namespace std;
// subarray with given sum - sliding window
int main(){ int n,target; if(!(cin>>n>>target)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; int sum=0,start=0; for(int end=0;end<n;end++){ sum+=a[end]; while(sum>target && start<=end) sum-=a[start++]; if(sum==target){ cout<<start<<' '<<end; return 0; } } cout<<-1; }
",0
"#include <bits/stdc++.h>
using namespace std;
// kadane's algorithm - DP array
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; vector<int>dp(n); dp[0]=a[0]; int maxSum=dp[0]; for(int i=1;i<n;i++){ dp[i]=max(a[i],dp[i-1]+a[i]); maxSum=max(maxSum,dp[i]); } cout<<maxSum; }
","#include <bits/stdc++.h>
using namespace std;
// kadane's algorithm - optimized space
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; int maxEnd=a[0],maxSum=a[0]; for(int i=1;i<n;i++){ maxEnd=max(a[i],maxEnd+a[i]); maxSum=max(maxSum,maxEnd); } cout<<maxSum; }
",0
"#include <bits/stdc++.h>
using namespace std;
// string compression - manual
int main(){ string s; if(!(cin>>s)) return 0; string res=""""; int i=0; while(i<s.size()){ char c=s[i]; int cnt=0; while(i<s.size() && s[i]==c){ cnt++; i++; } res+=c; res+=to_string(cnt); } cout<<res; }
","#include <bits/stdc++.h>
using namespace std;
// string compression - stringstream
int main(){ string s; if(!(cin>>s)) return 0; stringstream ss; int i=0; while(i<s.size()){ char c=s[i]; int cnt=0; while(i<s.size() && s[i]==c){ cnt++; i++; } ss<<c<<cnt; } cout<<ss.str(); }
",0
"#include <bits/stdc++.h>
using namespace std;
// check perfect square - linear search
int main(){ long long n; if(!(cin>>n)) return 0; for(long long i=0;i*i<=n;i++) if(i*i==n){ cout<<1; return 0; } cout<<0; }
","#include <bits/stdc++.h>
using namespace std;
// check perfect square - sqrt
int main(){ long long n; if(!(cin>>n)) return 0; long long sq=(long long)sqrt(n); cout<<(sq*sq==n?1:0); }
",0
"#include <bits/stdc++.h>
using namespace std;
// quicksort partition - manual
void quicksort(vector<int>&a,int l,int r){ if(l>=r) return; int p=a[r],i=l-1; for(int j=l;j<r;j++) if(a[j]<=p) swap(a[++i],a[j]); swap(a[++i],a[r]); quicksort(a,l,i-1); quicksort(a,i+1,r); }
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; quicksort(a,0,n-1); for(int x:a) cout<<x<<' '; }","#include <bits/stdc++.h>
using namespace std;
// insertion sort
int main(){ int n; if(!(cin>>n)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; for(int i=1;i<n;i++){ int key=a[i],j=i-1; while(j>=0 && a[j]>key){ a[j+1]=a[j]; j--; } a[j+1]=key; } for(int x:a) cout<<x<<' '; }",0
"#include <bits/stdc++.h>
using namespace std;
// linear search
int main(){ int n,target; if(!(cin>>n>>target)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; for(int i=0;i<n;i++) if(a[i]==target){ cout<<i; return 0; } cout<<-1; }","#include <bits/stdc++.h>
using namespace std;
// find using STL
int main(){ int n,target; if(!(cin>>n>>target)) return 0; vector<int>a(n); for(int i=0;i<n;i++) cin>>a[i]; auto it=find(a.begin(),a.end(),target); if(it!=a.end()) cout<<distance(a.begin(),it); else cout<<-1; }",0
"#include <bits/stdc++.h>
using namespace std;
// count set bits - loop
int main(){ int n; if(!(cin>>n)) return 0; int cnt=0; while(n){ cnt+=n&1; n>>=1; } cout<<cnt; }","#include <bits/stdc++.h>
using namespace std;
// count set bits - builtin
int main(){ int n; if(!(cin>>n)) return 0; cout<<__builtin_popcount(n); }",0
"#include<bits/stdc++.h>
using namespace std;
#define int long long
signed main(){
  int N;
  string S;
  cin>>N>>S;
  int cnt1=0,cnt2=0;
  for(int i=0;i<N;i++){
    if(S[i]==')'){
      if(cnt1==0)
        cnt2++;
      else
        cnt1--;
    }else
      cnt1++;
  }
  for(int i=0;i<cnt2;i++)
    cout<<'(';
  cout<<S;
  for(int i=0;i<cnt1;i++)
    cout<<')';
  cout<<endl;
}","#include<bits/stdc++.h>
#include<cctype>
using namespace std;
#define rep(i,n) for (int i=0;i<(n);i++)
#define all(v) (v).begin(),(v).end()
typedef long long int ll;
#define pi 3.1415926535897932384
#define E9 1000000000
#define eps 1e-4
#define pii pair<int,int>


int main(){
  int N; cin >> N;
  string S, T; cin >> S;
  T = S;
  while (1){
    int n = T.size();
    if (n==0) break;

    bool check = true;
    rep(i,n-1){
      if (T.substr(i,2)==""()""){
        T.erase(i,2);
        check = false;
        break;
      }
    }
    if (check) break;
  }
  int l=0, r=0;
  rep(i,T.size()) {
    if (T[i]=='(') r++;
    else l++;
  }
  cout << string(l,'(') << S << string(r,')') << endl;



  // cout << fixed << setprecision(10);
  
  return 0;
}",0
"#include<bits/stdc++.h>
using namespace std;
#define ll long long
int ans=1e9+7;
int A,B,C,l[15],n;
void dfs(int i,int a,int b,int c,int m)
{
	if(i==n+1){
      	if(!a||!b||!c) return ; 
	    else
	       {
	  	       ans=min(ans,abs(A-a)+abs(B-b)+abs(C-c)+m);
			   return;
	       }
		}
	 dfs(i+1,a+l[i],b,c,m+(a==0?0:10));
	 dfs(i+1,a,b+l[i],c,m+(b==0?0:10));
	 dfs(i+1,a,b,c+l[i],m+(c==0?0:10));
	 dfs(i+1,a,b,c,m);
}
int main()
{
   cin>>n>>A>>B>>C;
   for(int i=1;i<=n;i++) cin>>l[i];
   dfs(1,0,0,0,0);
   cout<<ans;


return 0;
}
","#include <iostream>
#include<vector>
#include<algorithm>
#include<string>
#include<map>
#include<set>
#include<stack>
#include<queue>
#include<math.h>
using namespace std;
typedef long long ll;
#define int long long
typedef vector<int> VI;
typedef pair<int, int> pii;
typedef vector<pii> VP;
typedef vector<string> VS;
typedef priority_queue<int> PQ;
template<class T>bool chmax(T &a, const T &b) { if (a < b) { a = b; return 1; } return 0; }
template<class T>bool chmin(T &a, const T &b) { if (b < a) { a = b; return 1; } return 0; }
#define fore(i,a) for(auto &i:a)
#define REP(i,n) for(int i=0;i<n;i++)
#define eREP(i,n) for(int i=0;i<=n;i++)
#define FOR(i,a,b) for(int i=(a);i<(b);++i)
#define eFOR(i,a,b) for(int i=(a);i<=(b);++i)
#define SORT(c) sort((c).begin(),(c).end())
#define rSORT(c) sort((c).rbegin(),(c).rend())
#define LB(x,a) lower_bound((x).begin(),(x).end(),(a))
#define UB(x,a) upper_bound((x).begin(),(x).end(),(a))
#define INF 1000000000
#define LLINF 9223372036854775807
#define mod 1000000007
//priority_queue<int,vector<int>, greater<int> > q2;



signed main() {
	cin.tie(0);
	ios::sync_with_stdio(false);

	int N; cin >> N;
	int A, B, C; cin >> A >> B >> C;
	int ans = LLINF;
	VI L(N);
	REP(i, N)cin >> L[i];
	SORT(L);
	do {
		int cnt = LLINF;
		VI sum(N + 1, 0);
		REP(i, N)sum[i + 1] = sum[i] + L[i];

		eFOR(i,1, N - 2) {
			eFOR(j, i + 1, N - 1) {
				eFOR(k, j + 1, N) {
					int tmp = 0;
					tmp += abs(sum[i] - A);
					tmp += abs(sum[j] - sum[i] - B);
					tmp += abs(sum[k] - sum[j] - C);

					tmp += 10 * (i - 1);
					tmp += 10 * (j - i - 1);
					tmp += 10 * (k - j - 1);

					chmin(cnt, tmp);
				}
			}
		}

		chmin(ans, cnt);

	} while (next_permutation(L.begin(), L.end()));






	cout << ans << endl;

	return 0;
}",0
"#include <iostream> // cout, endl, cin
#include <string> // string, to_string, stoi
#include <vector> // vector
#include <algorithm> // min, max, swap, sort, reverse, lower_bound, upper_bound
#include <utility> // pair, make_pair
#include <tuple> // tuple, make_tuple
#include <cstdint> // int64_t, int*_t
#include <cstdio> // printf
#include <map> // map
#include <queue> // queue, priority_queue
#include <set> // set
#include <stack> // stack
#include <deque> // deque
#include <unordered_map> // unordered_map
#include <unordered_set> // unordered_set
#include <bitset> // bitset
#include <cctype> // isupper, islower, isdigit, toupper, tolower
#include <math.h>
#include <iomanip>
using namespace std;
#define int long long


signed main(){
    cin.tie(0);
    cout.tie(0);
    ios::sync_with_stdio(false);

    int n,m; cin >> n >> m;
    vector<int> a(m),b(m);
    for(int i = 0;i < m;i ++) cin >> a.at(i) >> b.at(i);
    vector<int> s(0),g(0);
    for(int i = 0;i < m;i ++){
        if(a.at(i) == 1) s.push_back(b.at(i));
        else if(b.at(i) == 1) s.push_back(a.at(i));
        else if(a.at(i) == n) g.push_back(b.at(i));
        else if(b.at(i) == n) g.push_back(a.at(i));
    }
    if(s.size() == 0 || g.size() == 0){
        cout << ""IMPOSSIBLE"" << endl;
        return 0;
    }

    sort(s.begin(),s.end());
    sort(g.begin(),g.end());


    for(int i = 0;i < s.size();i ++){
        if(lower_bound(g.begin(),g.end(),s.at(i)) != upper_bound(g.begin(),g.end(),s.at(i))){
            cout << ""POSSIBLE"" << endl;
            return 0;
        }
    }
    cout << ""IMPOSSIBLE"" << endl;

}","#include <bits/stdc++.h>
using namespace std;
using ll=long long;
using vi = vector<int>;
using vvi = vector<vector<int>>;
using vl = vector<ll>;
using vvl = vector<vector<ll>>;
#define all(x) x.begin(),x.end()
#define rep(i,j,n) for (long long i = j; i < (long long)(n); i++)
#define _GLIBCXX_DEBUG
#define MOD 1000000007
template<class T> inline bool chmax(T& a, T b) { if (a < b) { a = b; return 1; } return 0; }
template<class T> inline bool chmin(T& a, T b) { if (a > b) { a = b; return 1; } return 0; }
//(a+b-1)/b

signed main(){
	ll n,m; cin>>n>>m;
	vvl g(n,vl(0));
	rep(i,0,m){
		ll a,b; cin>>a>>b;
		--a; --b;
		g[a].push_back(b);p
		g[b].push_back(a);
	}
	vector<bool> seen(n);
	seen[0]=true;
	vl dist(n);
	dist[0]-0;
	queue<ll> q;
	q.push(0);
	while(!q.empty()){
		ll k=q.front(); q.pop();
		for(ll c:g[k]){
			if(seen[c])continue;
			seen[c]=true;
			dist[c]=dist[k]+1;
			q.push(c);
		}
	}
	if(dist[n-1]==2)cout<<""POSSIBLE""<<endl;
	else cout<<""IMPOSSIBLE""<<endl;
	
	
	
	return 0;
}",0
"#include <bits/stdc++.h>
#define rep(i, n) for (int i = 0; i < (n); ++i)
using namespace std;
using ll = long long;
using P = pair<int, int>;

int main()
{
    vector<int> a(5);
    rep(i, 5) cin >> a[i];
    int mx = 0, ans = 0;
    rep(i, 5)
    {
        ans += a[i];
        int x = a[i] % 10;
        if (x == 0)
            continue;
        x = 10 - x;
        ans += x;
        mx = max(mx, x);
    }
    ans -= mx;
    cout << ans << endl;
    return 0;
}","#include <bits/stdc++.h>
#define rep(i, a, b) for(int i = a; i < (b); ++i)
#define trav(a, x) for(auto& a : x)
#define all(x) x.begin(), x.end()
#define endl ""\n""
#define speed() ios::sync_with_stdio(0);cin.tie(0);cout.tie(0);
#define sz(x) (int)(x).size()
#define _USE_MATH_DEFINES
using namespace std;
typedef long long int lli;
typedef long long ll;
typedef pair<int, int> pii;
typedef vector<int> vi;


int maxTime(int n) {
    return ((n + 9) / 10) * 10;
}

int remTime(int n) {
    return maxTime(n) - n;
}

int main() {
    speed();
    int d[5];
    rep(i, 0, 5) cin >> d[i];
    int sum1 = maxTime(d[0]) + maxTime(d[1]) + maxTime(d[2]) + maxTime(d[3]) + maxTime(d[4]);
    int sum2 = max({remTime(d[0]), remTime(d[1]), remTime(d[2]), remTime(d[3]), remTime(d[4])});
    cout << sum1 - sum2 << endl;
    return 0;
}",0
"#include<bits/stdc++.h>
using namespace std;

long long int n,k,i,j,a,b,c,dp[100010][3],ans;
string s;

signed main()
{
    ios_base::sync_with_stdio(0);
	cin.tie(0);
	cout.tie(0);
	
	cin>>n>>k>>a>>b>>c>>s;
	dp[0][1]=0;dp[0][2]=0;dp[0][3]=0;
	for (i=1;i<n+1;i++) for (j=1;j<4;j++)
	{
		dp[i][j]=0;
		if (j==1 && s[i-1]=='s') dp[i][j]=a;
		if (j==2 && s[i-1]=='p') dp[i][j]=b;
		if (j==3 && s[i-1]=='r') dp[i][j]=c;
		if (i>k) dp[i][j]=dp[i][j]+max(dp[i-k][j%3+1],dp[i-k][(j+1)%3+1]);
	}
	ans=0;
	for (i=0;i<min(n,k);i++) ans=ans+max(dp[n-i][1],max(dp[n-i][2],dp[n-i][3]));
	cout<<ans;
}","#include <bits/stdc++.h>
using namespace std;
#define rep(i, n) for (int i = 0; i < n; i++)

int n, k, r, s, p;
string t, u;

int main() {
    cin >> n >> k >> r >> s >> p >> t;
    int scr = 0;
    rep(i, n) {
        if (i < k) {
            if (t[i] == 'r') {
                scr += p;
                u.push_back('p');
            } else if (t[i] == 's') {
                scr += r;
                u.push_back('r');
            } else if (t[i] == 'p') {
                scr += s;
                u.push_back('s');
            }
        } else {
            if (t[i] == 'r') {
                if (u[i-k] != 'p') {
                    scr += p;
                    u.push_back('p');
                } else {
                    if (i+k < n) {
                        u.push_back(t[i+k]);
                    }
                }
            } else if (t[i] == 's') {
                if (u[i-k] != 'r') {
                    scr += r;
                    u.push_back('r');
                } else {
                    if (i+k < n) {
                        u.push_back(t[i+k]);
                    }
                }
            } else if (t[i] == 'p') {
                if (u[i-k] != 's') {
                    scr += s;
                    u.push_back('s');
                } else {
                    if (i+k < n) {
                        u.push_back(t[i+k]);
                    }
                }
            }
        }
    }
    cout << scr << endl;
}",0
"#include<iostream>
#include<algorithm>
#include<cstdio>
#include<cstdlib>
#include<vector>
#include<string>
#include<random>
#include<map>
#include<queue>
using namespace std;

int main(){

  int w, h;
  while(cin >> w >> h){
    if( w == 0 && h == 0 ) break;

    vector<string> t(h);
    for(int i=0; i<h; i++) cin >> t[i];
    int x, y;
    for(int i=0; i<h; i++){
      for(int j=0; j<w; j++){
        if( t[i][j] == '@' ){
          x = j;
          y = i;
        }
      }
    }

    vector< vector<bool> > b(h, vector<bool> (w, false));
    b[y][x] = true;
    queue< pair<int, int> > q;
    q.push( make_pair(x, y) );
    int dx[4] = {0, 1, 0, -1};
    int dy[4] = {1, 0, -1, 0};
    while(true){
      if( q.empty() ) break;

      pair<int, int> p = q.front();
      q.pop();
      int px = p.first;
      int py = p.second;

      for(int dir=0; dir<4; dir++){
        int tx = px + dx[dir];
        int ty = py + dy[dir];

        if( tx < 0 || tx >= w || ty < 0 || ty >= h ) continue;
        if( b[ty][tx] ) continue;
        if( t[ty][tx] == '#' ) continue;

        b[ty][tx] = true;
        q.push( make_pair(tx, ty) );
      }
    }
    int cnt = 0;
    for(int i=0; i<h; i++){
      for(int j=0; j<w; j++){
        if( b[i][j] ) cnt++;
      }
    }
    cout << cnt << endl;
  }

  return 0;
}","#include <iostream>
#include <vector>

using namespace std;

static int W, H;
static vector<string> field;

const int dx[4] = {0, 1, 0, -1};
const int dy[4] = {-1, 0, 1, 0};

int dfs(int x, int y) {
    if (x < 0 || x >= W || y < 0 || y >= H || field[y][x] == '#')
        return 0;

    field[y][x] = '#';
    int sum = 0;
    for (int k = 0; k < 4; k++) {
        sum += dfs(x + dx[k], y + dy[k]);
    }

    return sum + 1;
}

int main() {
    for (;;) {
        cin >> W >> H;
        if (W == 0) break;

        field.resize(H);
        int sx, sy;
        for (int y = 0; y < H; y++) {
            cin >> field[y];
            for (int x = 0; x < W; x++) {
                if (field[y][x] == '@') {
                    sx = x;
                    sy = y;
                    field[y][x] = '.';
                }
            }
        }

        cout << dfs(sx, sy) << endl;
    }
}",0
"#include <iostream>
#include <vector>

using namespace std;

static int W, H;
static vector<string> field;

const int dx[4] = {0, 1, 0, -1};
const int dy[4] = {-1, 0, 1, 0};

int dfs(int x, int y) {
    if (x < 0 || x >= W || y < 0 || y >= H || field[y][x] == '#')
        return 0;

    field[y][x] = '#';
    int sum = 0;
    for (int k = 0; k < 4; k++) {
        sum += dfs(x + dx[k], y + dy[k]);
    }

    return sum + 1;
}

int main() {
    for (;;) {
        cin >> W >> H;
        if (W == 0) break;

        field.resize(H);
        int sx, sy;
        for (int y = 0; y < H; y++) {
            cin >> field[y];
            for (int x = 0; x < W; x++) {
                if (field[y][x] == '@') {
                    sx = x;
                    sy = y;
                    field[y][x] = '.';
                }
            }
        }

        cout << dfs(sx, sy) << endl;
    }
}","#include <iostream>
#include <queue>
#include <utility>
using namespace std;

typedef pair<int, int> P;
const int W = 20, H = 20;
char board[H][W];

int bfs(int x, int y, int w, int h){
	int dx[] = {0, -1, 1, 0}, dy[] = {-1, 0, 0, 1}, c = 0;
	queue<P> q;
	q.push(make_pair(x, y));
	board[y][x] = '#';
	while(!q.empty()){
		P p = q.front();
		q.pop();
		++c;
		for(int i = 0;i < 4;++i){
			int nx = p.first + dx[i], ny = p.second + dy[i];
			if(0 <= nx && nx < w && 0 <= ny && ny < h && board[ny][nx] == '.'){
				q.push(make_pair(nx, ny));
				board[ny][nx] = '#';
			}
		}
	}
	return c;
}

int main(){
	int w, h, x, y;
	while(cin >> w >> h, w){
		for(int i = 0;i < h;++i){
			for(int j = 0;j < w;++j){
				cin >> board[i][j];
				if(board[i][j] == '@'){
					x = j;
					y = i;
				}
			}
		}
		cout << bfs(x, y, w, h) << endl;
	}
	return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;

#define repd(i,a,b) for (int i=(a);i<(b);i++)
#define rep(i,n) repd(i,0,n)
template<class T> inline bool chmin(T& a, T b) { if (a > b) { a = b; return true; } return false; }
template<class T> inline bool chmax(T& a, T b) { if (a < b) { a = b; return true; } return false; }
typedef long long ll;

const long long INF = 1LL << 60;

ll reflect(ll a, ll b) {
    if (a > b) swap(a, b);
    if (b % a == 0) {
        return (2 * (b / a) - 1) * a;
    }
    else {
        return 2 * (b / a) * a + reflect(a, b % a);
    }
}

int main()
{
    ll N, X;
    cin >> N >> X;

    cout << N + reflect(N - X, X) << endl;
#include <iostream>
#include <algorithm>
#include <functional>
#include <vector>
#include <set>
#include <map>
#include <stack>
#include <queue>
#include <string>
#include <numeric>
#include <cmath>
#include <bitset>

#define rep(i, n) for (int i = 0; i < n; i++)
using namespace std;
typedef long long ll;
using P = pair<ll, ll>;

template<class T> inline bool chmin(T& a,T b) {if (a > b) {a = b; return true;} return false;}
template<class T> inline bool chmax(T& a,T b) {if (a < b) {a = b; return true;} return false;}

const ll MOD = 1000000007;
const int INF = 1<<30;
//const ll INF = (ll)1e18 + 1;

int main(){
  ll X, Y; cin >> X >> Y;
  vector<ll> a;
  while (X <= Y){
    a.push_back(X);
    X *= 2;
  }
  cout << a.size() << endl;
}

    return 0;
}","#include <bits/stdc++.h>
#define rep(i,n) for(ll i=0;i<(n);++i)
#define sayyes cout<<""Yes""<<endl;
#define sayno cout<<""No""<<endl;
#define vv(a,b) vector< vector<int> > v(a,vector<int>(b,0));
using namespace std;
typedef long long ll;
typedef pair<int,int>P;
const int mod =1e9+7;

int main()
{
    ll n,x;
    cin>>n>>x;
    ll a=max(n-x,x),b=min(n-x,x);
    ll ans=n;
    while(b)
    {
        ll q=a/b;
        ll r=a%b;
        ans+=(b*2)*q;
        if(r==0)ans-=b;

        a=b,b=r;
    }
    cout<<ans<<endl;
}",0
