"#include<bits/stdc++.h>
using namespace std;
"#define _USE_MATH_DEFINES
#include<iostream>
#include<cstdlib>
#include<algorithm>
#include<cmath>
#include<string>
#include<set>
#include<map>
#include<stdbool.h>
#include<math.h>
#include<sstream>
#include<math.h>
#include<vector>
#include<functional>
#include<queue>
#include<utility>
#include<bitset>
typedef long long ll;
#define N (1000000000+7)
#define INF 1e10
#define Length 80000
using namespace std;
typedef pair<ll, ll> P;
int dx[4] = { 1,0,-1,0 };
int dy[4] = { 0,1,0,-1 };

bool used[110];

bool cmp(const pair<int,int> &a,const pair<int,int> &b) {
	return a.first * a.first + a.second * a.second > b.first*b.first + b.second * b.second;
}

void solve(int n) {
	vector<pair<int, int>>p(n), q(n);
	for (int i = 0;i < n;i++) {
		cin >> p[i].first >> p[i].second;
	}
	for (int i = 0;i < n;i++) {
		cin >> q[i].first >> q[i].second;
	}
	int dist = Length, flag = 0;
	int ans = 0;
	sort(p.begin(), p.end());
	for (int i = 0;i < n;i++) {
		dist = Length;
		flag = 0;
		for (int j = 0;j < n;j++) {
			if (!used[j]) {
				int x = q[j].first - p[i].first;
				int y = q[j].second - p[i].second;
				if ((x > 0) && (y > 0) && y < dist) {
					dist = y;
					flag = j;
				}
			}
		}
		if (dist < Length) {
			ans++;
			used[flag] = true;
		}
	}
	cout << ans << endl;
}

char board[110][110];
	
int main(void){
	int a, b, parity = 0;
	cin >> a >> b;
	cout << 100 << "" "" << 100 << endl;
	if (a == 1) {
		while (parity <= 100) {
			parity++;
			for (int i = 1;i <= 100;i++) {
				if (b > 0) {
					if (i & 1) {
						board[parity][i] = '.';
					}
					else {
						board[parity][i] = '#';
						b--;
					}
				}
				else {
					board[parity][i] = '.';
				}
			}
			parity++;
			for (int i = 1;i <= 100;i++)board[parity][i] = '.';
		}
		for (int i = 1;i <= 100;i++) {
			for (int j = 1;j <= 100;j++) {
				cout << board[i][j];
			}
			cout << endl;
		}
		return 0;
	}
	while (a > 1) {
		parity++;
		for (int i = 1;i <= 100;i++) {
			if (a > 1) {
				if (i & 1) {
					board[parity][i] = '.';
					a--;
				}
				else {
					board[parity][i] = '#';
				}
			}
			else {
				board[parity][i] = '#';
			}
		}
		parity++;
		for (int i = 1;i <= 100;i++)board[parity][i] = '#';
	}
	parity++;
	for (int i = 1;i <= 100;i++)board[parity][i] = '.';
	b--;
	if (b == 0) {
		parity++;
		for (int i = parity;i <= 100;i++) {
			for (int j = 1;j <= 100;j++)board[i][j] = '.';
		}
		for (int i = 1;i <= 100;i++) {
			for (int j = 1;j <= 100;j++) {
				cout << board[i][j];
			}
			cout << endl;
		}
		return 0;
	}
	while (parity<=100) {
		parity++;
		for (int i = 1;i <= 100;i++) {
			if (b > 0) {
				if (i & 1) {
					board[parity][i] = '.';
				}
				else {
					board[parity][i] = '#';
					b--;
				}
			}
			else {
				board[parity][i] = '.';
			}
		}
		parity++;
		for (int i = 1;i <= 100;i++)board[parity][i] = '.';
	}
	for (int i = 1;i <= 100;i++) {
		for (int j = 1;j <= 100;j++) {
			cout << board[i][j];
		}
		cout << endl;
	}
	return 0;
}","#include <bits/stdc++.h>
using namespace std;
using ll = long long;
using ull = unsigned long long;
using pii = pair<int, int>;
using pll = pair<ll, ll>;
using pli = pair<ll, int>;
using Graph = vector<vector<bool>>;
const int MOD = 1e9 + 7;

int main() {
    cin.tie(0);
    ios::sync_with_stdio(false);

    int A, B;
    cin >> A >> B;
    A--, B--;

    printf(""%d %d\n"", 100, 100);

    for (int i = 0; i < 50; ++i) {
        for (int j = 0; j < 100; ++j) {
            bool iswhite = (A > 0) & !((i | j) & 1);
            A -= iswhite;
            putchar(iswhite ? '.' : '#');
        }
        putchar('\n');
    }

    for (int i = 0; i < 50; ++i) {
        for (int j = 0; j < 100; ++j) {
            bool isblack = (B > 0) & (i & j & 1);
            B -= isblack;
            putchar(isblack ? '#' : '.');
        }
        putchar('\n');
    }
    return 0;
}",0
"#include <iostream>
#include <cstdio>
#include <string>
#include <algorithm>
#include <utility>
#include <cmath>
#include <vector>
#include <queue>
#include <set>
#include <map>
#include <numeric>
#include <functional>
using namespace std;
typedef long long ll;
typedef vector<ll> vl;
typedef vector<vector<ll>> vvl;
typedef pair<ll, ll> P;
#define rep(i, n) for(ll i = 0; i < n; i++)
#define exrep(i, a, b) for(ll i = a; i <= b; i++)
#define out(x) cout << x << endl
#define exout(x) printf(""%.10f\n"", x)
#define chmax(x, y) x = max(x, y)
#define chmin(x, y) x = min(x, y)
#define all(a) a.begin(), a.end()
#define rall(a) a.rbegin(), a.rend()
#define pb push_back
#define re0 return 0
const ll mod = 1000000007;
const ll INF = 1e16;
const ll MAX_N = 100010;
 
int main() {
    ll x, y;
    cin >> x >> y;

    if(x%y == 0) {
        out(-1);
    }
    else {
        out(x);
    }
    
    re0;
}","#include <iostream>
#include <string>
#include <vector>
#include <algorithm>
#include <cmath>
#include <queue>
#include<stack>
#include <unordered_map>

int gcd(int a, int b) {
	if (b == 0)return a;
	return gcd(b, a % b);
}

using namespace std;

int main() {
	int X, Y;
	cin >> X >> Y;
	if (X % Y == 0) {
		cout << -1;
		return 0;
	}
	int a = gcd(X, Y);
	Y /= a;
	long long ans = X;
	cout << ans * (Y - 1);

	return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
#define rep(i, n) for (int i = 0; i < n; i++)

bool same(vector<int> &a, vector<int> &b) {
    rep(i, a.size()) {
        if (a[i] != b[i]) return false;
    }
    return true;
}

int main() {
    int n;
    scanf(""%d"", &n);
    vector<int> r(n);
    rep(i, n) {
        r[i] = i + 1;
    }
    vector<int> p(n);
    rep(i, n) {
        scanf(""%d"", &p[i]);
    }
    vector<int> q(n);
    rep(i, n) {
        scanf(""%d"", &q[i]);
    }
    int k = 0;
    int a, b;
    do {
        k++;
        if (same(p, r)) a = k;
        if (same(q, r)) b = k;
    } while (next_permutation(r.begin(), r.end()));
    printf(""%d\n"", abs(a - b));
}","#include <bits/stdc++.h>
using namespace std;

int kj(int m) {
  if(m == 0) return 0;
  else {
    int sum = 1;
    for(int i = 1;i <= m;i++) sum *= i;
    return sum;
  }
}
int nc(int n) {
  int p, s, x = 0;
  vector<int> v(n, 1);
  for(int i = 0;i < n;i++) {
    cin >> p;
    v[p-1] = 0;
    s = 0;
    for(int j = 0;j < p;j++) s += v[j];
    x += s * kj(n - i - 1);
  }
  return x;
}

int main() {
  int n;
  cin >> n;
  int a = nc(n), b = nc(n);
  cout << abs(a - b) << endl;
}",0
"#include<iostream>
#include<vector>
#include<cstdio>
#include<string>
#include<algorithm>
#include<map>
#include<set>
#include<cmath>
#include<deque>
using namespace std;

using ll = long long;
const int INF = 1001001001;
const ll LLINF = 1001001001001001001;

#define rep(i,n) for (int i = 0; i < (n); ++i)

int main()
{
        int n;
        cin >> n;
        vector<ll> wa;
        ll sum = 0;
        for (int i = 1; i <= n; i++) {
                ll now;
                cin >> now;
                if (now != 0) {
                        sum += now;
                } else {
                        wa.push_back(sum);
                        sum = 0;
                }
        }
        if (sum > 0) wa.push_back(sum);

        ll result = 0;
        for (auto x : wa) {
                result += x / 2;
        }
        cout << result << endl;
}","#include<bits/stdc++.h>
using namespace std;
typedef long long ll;

int main(){
    int n;
    cin >> n;

    ll a[n];
    for(int i = 0; i < n; i++){
        cin >> a[i];
    }

    ll ans = 0;
    for(int i = 0; i < n; i++){
        ll t = a[i] / 2;
        ans += t;
        a[i] -= t * 2;
        if(a[i] != 0 && i != n - 1){
            if(a[i + 1] != 0){
                ans++;
                a[i] = 0;
                a[i + 1]--;
            }
        }
    }
    
    cout << ans << endl;
}",0
"#include <iostream>
#include <string>
#include <ios>
#include <algorithm>
using namespace std;

int dp[1001][1001] = {{0}};

int LCS(string X, string Y){
    auto len_x = X.length();
    auto len_y = Y.length();
    for (int i = 0; i != len_x; ++i){
        for (int j = 0; j != len_y; ++j){
            if (X[i] == Y[j]){
                dp[i + 1][j + 1] = dp[i][j] + 1;
            }else{
                dp[i + 1][j + 1] = max(dp[i][j + 1], dp[i + 1][j]);
            }
        }
    }
    return dp[len_x][len_y];
}

int main()
{
    ios::sync_with_stdio(false);
    
    int q = 0;
    cin >> q;
    
    string X;
    string Y;
    while (q--){
        cin >> X;
        cin >> Y;
        cout << LCS(X, Y) << endl;
    }
    return 0;
}","#include <iostream>
#include <cstring>
#include <string>
using namespace std;

int q;
string X, Y;

int dp[1000][1000];

int solve(int idx_x, int idx_y) {
  if (idx_x < 0 || idx_y < 0)
    return 0;

  if (dp[idx_x][idx_y] != -1)
    return dp[idx_x][idx_y];

  int ret;
  
  if (X[idx_x] == Y[idx_y]) {
    ret = solve(idx_x - 1, idx_y - 1) + 1;
  } else {
    ret = solve(idx_x - 1, idx_y);
    ret = max(solve(idx_x, idx_y - 1), ret);
  }
  
  return dp[idx_x][idx_y] = ret;
}

int main(void) {
  cin >> q;
  for (int i = 0; i < q; i++) {
    cin >> X >> Y;
    memset(dp, -1, sizeof(dp));
    cout << solve(X.size()-1, Y.size()-1) << endl;
  }
  return 0;
}",0
"#include<stdio.h>

int main(){
  int i = 0, x;
  int data[100];
  while(scanf(""%d"", &x) != EOF){
    if(x != 0){
      data[i] = x;
      i++;
    }else{
      printf(""%d\n"", data[i-1]);
      i--;
    }
  }
  return 0;
}","#include <stack>
#include <iostream>

using namespace std;

int main(){
    int num;
    stack <int> s;
    while(1){
        cin >> num;
        if(!num){
            if (s.empty()) break;
            cout << s.top() <<endl;
            s.pop();
        }
        else s.push(num);
    }
    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;

int main() {
  string s, t;
  cin >> s >> t;
  vector<char> a(s.size());
  vector<char> b(t.size());
  for (int i = 0; i < s.size(); i++) {
    a.at(i) = s.at(i);
  }
  for (int i = 0; i < t.size(); i++) {
    b.at(i) = t.at(i);
  }
  
  sort(a.begin(), a.end());
  sort(b.begin(), b.end());
  reverse(b.begin(), b.end());
  
  bool x = false;
  if (a.size() < b.size()) {
    bool y = true;
    for (int i = 0; i < a.size(); i++) {
      if (a.at(i) != b.at(i)) y = false;
    }
    x = y;
  }
  for (int i = 0; i < min(a.size(), b.size()); i++) {
    if (a.at(i) != b.at(i)) {
      if (a.at(i) < b.at(i)) x = true;
      break;
    }
  }
  
  if (x) cout << ""Yes"" << endl;
  else cout << ""No"" << endl;
}","#include <iostream> 
#include <stdlib.h> 
#include <string.h> 
#include <string> 
#include <sstream>
#include <cstring> 
#include<cmath>
using namespace std;
int main()
{
    string x,y;
    cin >> x >> y;
	for (int i = 0; i < x.size(); i++) {
		for (int j = i + 1; j <  x.size(); j++) {

			if (x[i] > x[j]) {
				int q = x[i];
				x[i] = x[j];
				x[j] = q;
			}
		}
	}
	for (int i = 0; i < y.size(); i++) {
		for (int j = i + 1; j < y.size(); j++) {

			if (y[i]<y[j]) {
				int q = y[i];
				y[i] = y[j];
				y[j] = q;
			}
		}
	}
	int e = max(x.size(), y.size());
	for (int i = 0; i < e; i++) {
		if (x[i] < y[i]) {
			cout << ""Yes"";
			break;
		}
		else if (x[i] > y[i]) {
			cout << ""No"";
			break;
		}
		else if (x[i] == y[i]&&i==e-1) {
			cout << ""No"";
			break;
		}
		else
			continue;
	}

	

    return 0;
}",0
